	EPO	GATA3
5137	NOS1	HSPA4
5138	NOS1	PRKCA
5139	NOS1	HSPA1A
5140	NOS1	HSP90AA1
5141	NOS1	PRKCE
5142	NOS1	PRKCZ
5143	NOS1	HMOX1
5144	NOTCH1	LATS2
5145	NOTCH1	RUNX3
5146	NOTCH1	HDAC1
5147	NOTCH1	SART1
5148	NOTCH1	GSK3B
5149	NOTCH1	PTBP1
5150	NOTCH1	RB1
5151	NOTCH1	SMAD3
5152	NOTCH1	TGFBR1
5153	NOTCH1	CTNNB1
5154	NOTCH1	PIK3R1
5155	NOTCH1	MAPK1
5156	NOTCH1	RELA
5157	NOTCH1	PRKDC
5158	NOTCH1	ARHGEF2
5159	NOTCH1	EP300
5160	NOTCH1	DLL4
5161	NOTCH1	CDK7
5162	NOTCH1	MAML1
5163	NOTCH1	DLL1
5164	NOTCH1	CDC42
5165	NOTCH1	ILK
5166	NOTCH1	RING1
5167	NOTCH1	RUNX1
5168	NOTCH1	PIK3CA
5169	NOTCH1	YY1
5170	NOTCH1	RNF2
5171	NOTCH1	FBXW7
5172	NOTCH1	JAG2
5173	NOTCH1	PRKAA1
5174	NOTCH1	ROCK1
5175	NOTCH1	EGFL7
5176	NOTCH1	HIF1A
5177	NOTCH1	PSEN1
5178	GOT2	CDK2
5179	WWC1	CDC73
5180	WWC1	PRKCZ
5181	WWC1	LATS2
5182	WWC1	LATS1
5183	WWC1	XPO1
5184	WWC1	AMOT
5185	WWC1	PRKCA
5186	TCEA1	CDK7
5187	TCEA1	CDC73
5188	TCEA1	GTF2H1
5189	NPM1	LGALS1
5190	NPM1	EPAS1
5191	NPM1	ENO1
5192	NPM1	PSME3
5193	NPM1	SIRT1
5194	NPM1	PML
5195	NPM1	SUMO1
5196	NPM1	LMNA
5197	NPM1	PSIP1
5198	NPM1	PARK7
5199	NPM1	PRKCE
5200	NPM1	EP300
5201	NPM1	ICAM1
5202	NPM1	CLTC
5203	NPM1	YBX1
5204	NPM1	DECR1
5205	NPM1	RARA
5206	NPM1	CALM1
5207	NPM1	PCBP2
5208	NPM1	DICER1
5209	NPM1	DHRS2
5210	NPM1	JUNB
5211	NPM1	XPO1
5212	NPM1	CSNK2A1
5213	NPM1	PTBP1
5214	NPM1	RB1
5215	NPM1	TRAF6
5216	NPM1	HSPB1
5217	NPM1	PIK3R1
5218	NPM1	CDK1
5219	NPM1	PRKAR1A
5220	NPM1	HNRNPA1
5221	NPM1	KIF11
5222	NPM1	RELA
5223	NPM1	PRKCZ
5224	NPM1	HDAC1
5225	NPM1	PINX1
5226	NPM1	HSPA5
5227	NPM1	PRKCA
5228	NPM1	CALR
5229	NPM1	CDK2
5230	NPM1	CDKN1A
5231	NPM1	HSPA4
5232	NPM1	TP53
5233	NPM1	GRB2
5234	NPM1	YY1
5235	NPM1	VASP
5236	NPM1	CDKN2A
5237	NPM1	SF3B1
5238	NPM1	KDR
5239	NPM1	IRF1
5240	NPM1	HSP90AA1
5241	NPM1	VCAM1
5242	NPM1	TFAP2A
5243	NPM1	HSPD1
5244	NPM1	NUP62
5245	NPM1	GRN
5246	NPM1	VIM
5247	DDR1	HSP90AA1
5248	DDR1	CDH1
5249	TBX3	PML
5250	TBX3	MAPK3
5251	TBX3	HDAC1
5252	HNF1A	CALM1
5253	HNF1A	EP300
5254	HNF1A	CTNNB1
5255	HNF1A	CALM3
5256	HNF1A	VIM
5257	HNF1A	CALM2
5258	HNF1A	HNF4A
5259	HNF1A	CRP
5260	HNF1A	SIRT1
5261	HNF1A	HMGB1
5262	TCF3	EP300
5263	TCF3	CALM2
5264	TCF3	VDR
5265	TCF3	YY1
5266	TCF3	MAPK7
5267	TCF3	PBX1
5268	TCF3	MAPK3
5269	TCF3	MAPK1
5270	TCF3	CTNNB1
5271	TCF3	DNMT1
5272	TCF3	CDK4
5273	TCF3	SERPINH1
5274	TCF3	MAPK8
5275	TCF3	RB1
5276	TCF3	MAPK14
5277	TCF3	XPO1
5278	TCF3	CALM1
5279	TCF3	MAPK9
5280	TCF3	CALM3
5281	TCF3	MAPK13
5282	TCF3	CDK2
5283	TCF3	TCF21
5284	TCF3	RUNX1
5285	SATB2	HDAC1
5286	SATB2	MTA2
5287	SATB2	JUN
5288	TCF7L2	TSC1
5289	TCF7L2	EP300
5290	TCF7L2	PSEN1
5291	TCF7L2	JUP
5292	TCF7L2	CSNK2A1
5293	TCF7L2	PML
5294	TCF7L2	CDC73
5295	TCF7L2	CTNNB1
5296	TCF7L2	RUNX3
5297	TCF7L2	KMT5A
5298	CALB1	TRPV5
5299	CALCR	CALM3
5300	CALCR	CALM1
5301	CALCR	THBS1
5302	CALCR	CALM2
5303	CALM1	RNF2
5304	CALM1	PINX1
5305	CALM1	ACE2
5306	CALM1	RAF1
5307	CALM1	RELA
5308	CALM1	XRCC4
5309	CALM1	EGFR
5310	CALM1	HSPA4
5311	CALM1	TPT1
5312	CALM1	CSNK2A1
5313	CALM1	DRD2
5314	CALM1	JAK2
5315	CALM1	KRAS
5316	CALM1	INSR
5317	CALM1	CALR
5318	CALM1	SF3B1
5319	CALM1	TNFRSF1A
5320	CALM1	TGM2
5321	CALM1	VHL
5322	CALM1	TSC2
5323	CALM1	RCHY1
5324	CALM1	HSP90AA1
5325	CALM1	IKBKB
5326	CALM1	OPTN
5327	CALM1	ITPR1
5328	CALM1	NR3C1
5329	CALM1	TRIM13
5330	CALM1	YBX1
5331	CALM1	PRDX1
5332	CALM1	PTEN
5333	CALM1	GRM4
5334	CALM1	HSPA5
5335	CALM1	TRPV1
5336	CALM1	PTH1R
5337	CALM1	GRM5
5338	CALM1	TRAF6
5339	LIMD1	VHL
5340	LIMD1	RARA
5341	LIMD1	TRAF6
5342	LIMD1	LATS2
5343	LIMD1	EGLN2
5344	LIMD1	LATS1
5345	LIMD1	EGLN1
5346	LIMD1	XPO1
5347	CALM2	EGFR
5348	CALM2	IKBKB
5349	CALM2	ACE2
5350	CALM2	EPHA3
5351	CALM2	CSNK2A1
5352	CALM2	RELA
5353	CALM2	DRD2
5354	CALM2	TRAF6
5355	CALM2	VHL
5356	CALM2	GRM5
5357	CALM2	SMAD2
5358	CALM2	TRPV1
5359	CALM2	RCHY1
5360	CALM2	INSR
5361	CALM2	TNFRSF1A
5362	CALM2	NR3C1
5363	CALM2	PTH1R
5364	CALM2	PINX1
5365	HTRA2	LATS1
5366	HTRA2	VIM
5367	HTRA2	CDK1
5368	HTRA2	CD40
5369	HTRA2	CDK5
5370	HTRA2	MAPK3
5371	HTRA2	MAPK14
5372	HTRA2	MAPK13
5373	HTRA2	NDUFA13
5374	YBX1	SMAD3
5375	YBX1	PTBP1
5376	YBX1	HSPD1
5377	YBX1	CSNK2A1
5378	YBX1	MAPK13
5379	YBX1	HSP90AA1
5380	YBX1	EP300
5381	YBX1	SMURF1
5382	YBX1	ICAM1
5383	YBX1	VIM
5384	YBX1	HSPA1A
5385	YBX1	FBXW7
5386	YBX1	TRAF6
5387	YBX1	HSPA5
5388	YBX1	PCBP2
5389	YBX1	SMURF2
5390	YBX1	SIRT1
5391	YBX1	HNRNPA1
5392	YBX1	TSG101
5393	YBX1	GSK3B
5394	YBX1	TFAP2A
5395	YBX1	IRF1
5396	YBX1	HNRNPK
5397	YBX1	RNF2
5398	YBX1	CAPRIN1
5399	YBX1	MAPK1
5400	YBX1	CASP8
5401	YBX1	XPO1
5402	YBX1	ENO1
5403	YBX1	PRKDC
5404	YBX1	POU5F1
5405	YBX1	TP53
5406	YBX1	DHRS2
5407	YBX1	SF3B1
5408	CALM3	EGFR
5409	CALM3	TNFRSF1A
5410	CALM3	RCHY1
5411	CALM3	TRAF6
5412	CALM3	ACE2
5413	CALM3	GRM5
5414	CALM3	INSR
5415	CALM3	PTH1R
5416	CALM3	GRB2
5417	CALM3	PINX1
5418	CALM3	EPHA3
5419	CALM3	CSNK2A1
5420	CALM3	VHL
5421	CALM3	IKBKB
5422	CALR	HSPA5
5423	CALR	CDK2
5424	CALR	THBS1
5425	CALR	ENO1
5426	CALR	RCN1
5427	CALR	JUN
5428	CALR	EZR
5429	CALR	EGFR
5430	CALR	INHA
5431	CALR	RNF2
5432	CALR	NR3C1
5433	CALR	CD40
5434	CALR	HSPB1
5435	CALR	TRAF6
5436	CALR	TPT1
5437	CALR	ATF2
5438	CALR	ITGAV
5439	KMT5A	DNMT3A
5440	KMT5A	TP53
5441	KMT5A	DNMT1
5442	KMT5A	HDAC6
5443	KMT5A	DNMT3B
5444	KMT5A	SETDB2
5445	CAPN2	JAK3
5446	CAPN2	CASP9
5447	CAPN2	MAPK3
5448	CAPN2	KNG1
5449	CAPN2	HNRNPA1
5450	CAPN2	XPO1
5451	CAPN2	PAFAH1B1
5452	CAPN2	MAPK1
5453	GPX1	HAGH
5454	GPX1	CAT
5455	GPX3	CAT
5456	GPX3	HAGH
5457	CASP2	GRB2
5458	CASP2	CASP8
5459	CASP2	CASP9
5460	CASP2	CSNK2A1
5461	CASP2	SUMO1
5462	CASP2	CASP3
5463	CASP2	KPNA2
5464	CASP2	CCND3
5465	CASP2	PRKDC
5466	CASP2	RB1
5467	CASP2	TNFRSF1A
5468	CASP2	CRYAB
5469	CASP3	IL18
5470	CASP3	TGM2
5471	CASP3	RNF2
5472	CASP3	VIM
5473	CASP3	DFFA
5474	CASP3	CRYAB
5475	CASP3	MAPK14
5476	CASP3	MAPK9
5477	CASP3	WNK3
5478	CASP3	CDC42
5479	CASP3	HSPD1
5480	CASP3	RAC1
5481	CASP3	RASA1
5482	CASP3	CASP8
5483	CASP3	PPP3CA
5484	CASP3	CDKN1A
5485	CASP3	HMGB1
5486	CASP3	HSPB1
5487	CASP3	PTBP1
5488	CASP3	RBX1
5489	CASP3	PRKDC
5490	CASP3	ROCK1
5491	CASP3	CASP9
5492	CASP3	PXN
5493	CASP3	CTNNB1
5494	CASP3	CDK2
5495	CASP3	PSIP1
5496	CASP3	TFAP2A
5497	CASP3	PSEN1
5498	CASP3	RB1
5499	CASP3	MAPK8
5500	CASP3	GSN
5501	CASP3	PSME3
5502	CASP3	PRKCZ
5503	CASP3	CDH1
5504	CASP3	BCAR1
5505	TPPP	CDK5
5506	TPPP	HDAC6
5507	TPPP	MAPK1
5508	TPPP	GSK3B
5509	GRB2	PHGDH
5510	GRB2	HSPD1
5511	GRB2	HSPA9
5512	GRB2	TEK
5513	GRB2	PPP3CA
5514	GRB2	PTK2
5515	GRB2	RASA1
5516	GRB2	BCAR1
5517	GRB2	GSN
5518	GRB2	PSMD10
5519	GRB2	PRNP
5520	GRB2	HSPA1B
5521	GRB2	SERPINH1
5522	GRB2	KDR
5523	GRB2	CLU
5524	GRB2	GSTM3
5525	GRB2	PAK1
5526	GRB2	MAPK1
5527	GRB2	EGFR
5528	GRB2	HSPA5
5529	GRB2	RB1
5530	GRB2	DAG1
5531	GRB2	MAPK9
5532	GRB2	DLD
5533	GRB2	CDKN1B
5534	GRB2	LMNA
5535	GRB2	EPHA2
5536	GRB2	PLXNB1
5537	GRB2	SMAD3
5538	GRB2	EP300
5539	GRB2	VCAM1
5540	GRB2	PLD2
5541	GRB2	CDC42
5542	GRB2	GAB2
5543	GRB2	CLTC
5544	GRB2	PIK3CB
5545	GRB2	PXN
5546	GRB2	RBP4
5547	GRB2	TSG101
5548	GRB2	TP53BP2
5549	GRB2	HNRNPK
5550	GRB2	HSP90AA1
5551	GRB2	KCNMA1
5552	GRB2	PIK3CA
5553	GRB2	KMT2B
5554	GRB2	PRKDC
5555	GRB2	HSPB1
5556	GRB2	HNRNPA1
5557	GRB2	TFAP2A
5558	GRB2	KPNA2
5559	GRB2	LAT2
5560	GRB2	BRD4
5561	GRB2	TSC2
5562	GRB2	RET
5563	GRB2	PIK3R2
5564	GRB2	VIM
5565	GRB2	PIK3R1
5566	GRB2	TNFRSF1A
5567	GRB2	MAPK14
5568	GRB2	ENO1
5569	GRB2	PRKAR1A
5570	GRB2	INSR
5571	GRB2	VASP
5572	GRB2	PDGFRB
5573	GRB2	PPIA
5574	GRB2	NR1H2
5575	GRB2	PTBP1
5576	GRB2	JAK2
5577	GRB2	TPM1
5578	GRB2	HRAS
5579	GRB2	GSTP1
5580	GRB2	PRDX1
5581	PPP1R13B	GSTM3
5582	PPP1R13B	TSG101
5583	PPP1R13B	TP53
5584	PPP1R13B	HRAS
5585	PPP1R13B	EP300
5586	PPP1R13B	LATS1
5587	PPP1R13B	TP73
5588	PPP1R13B	LATS2
5589	CASP8	FAF1
5590	CASP8	ILK
5591	CASP8	CTNNB1
5592	CASP8	TP53
5593	CASP8	RB1
5594	CASP8	CDH1
5595	CASP8	EZR
5596	CASP8	PRKCZ
5597	CASP8	CDKN1B
5598	CASP8	HSPA5
5599	CASP8	MAPK8
5600	CASP8	TNFRSF1A
5601	CASP8	IRF1
5602	CASP8	CRYAB
5603	CASP8	TRAF6
5604	CASP8	PTEN
5605	CASP8	CDH13
5606	CASP8	VIM
5607	CASP8	MAPK3
5608	CASP8	PSEN1
5609	CASP8	CASP9
5610	CASP8	PARK7
5611	CASP8	CEBPB
5612	CASP8	IKBKB
5613	CASP8	MAPK14
5614	CASP8	MAPK1
5615	CASP8	SUMO1
5616	CASP9	PRKCZ
5617	CASP9	PTCH1
5618	CASP9	ILK
5619	CASP9	VIM
5620	CASP9	RNF2
5621	CASP9	RB1
5622	CASP9	CDK1
5623	CASP9	MAPK3
5624	CASP9	MAPK1
5625	CASP9	JUN
5626	CASP9	MAP2K1
5627	CASP9	HSPD1
5628	CASP9	CRYAB
5629	CASR	PRKCE
5630	CASR	PRKCA
5631	CASR	PRKCZ
5632	CXCL16	CARD10
5633	GRN	CDK2
5634	GRN	VHL
5635	GRN	PIK3R2
5636	GRN	POT1
5637	GRN	TGM2
5638	GRN	SAV1
5639	GRN	EGFL7
5640	GRN	EGFR
5641	GRN	YY1
5642	GRN	RAC1
5643	CTDSP1	SMAD2
5644	CAT	JUP
5645	CAT	PRDX2
5646	CAT	PRDX5
5647	CAT	PRDX1
5648	CAT	ACE2
5649	CAT	ENO1
5650	SPAG9	TGFBR1
5651	SPAG9	RELA
5652	SPAG9	MAPK8
5653	SPAG9	CDK2
5654	SPAG9	MTA2
5655	SPAG9	MAPK14
5656	HIF3A	HSP90AA1
5657	HIF3A	HIF1A
5658	HIF3A	VHL
5659	PRDX2	MSH6
5660	PRDX2	PSEN1
5661	PRDX2	PRDX5
5662	PRDX2	PDGFRB
5663	PRDX2	CDK2
5664	PRDX2	CDK1
5665	PRDX2	PARK7
5666	PRDX2	PRDX1
5667	PRDX2	VCAM1
5668	PRDX2	HAGH
5669	ODC1	CSNK2A1
5670	ODC1	TNFRSF1A
5671	ODC1	SMAD3
5672	NR3C1	PIAS2
5673	NR3C1	HDAC6
5674	NR3C1	MAPK7
5675	NR3C1	TSG101
5676	NR3C1	HSP90AA1
5677	NR3C1	HDAC1
5678	NR3C1	SMAD3
5679	NR3C1	NR2F2
5680	NR3C1	HNRNPA1
5681	NR3C1	PBX1
5682	NR3C1	MAPK9
5683	NR3C1	MAPK13
5684	NR3C1	KPNA2
5685	NR3C1	MAPK8
5686	NR3C1	CDK5
5687	NR3C1	HMGB1
5688	NR3C1	MTA2
5689	NR3C1	HSPD1
5690	NR3C1	TP53
5691	NR3C1	SUMO1
5692	NR3C1	CLU
5693	NR3C1	EGFR
5694	NR3C1	CREB1
5695	NR3C1	MAPK14
5696	NR3C1	EP300
5697	NR3C1	GSK3B
5698	NR3C1	CEBPB
5699	NR3C1	MAPK1
5700	NR3C1	IL6
5701	NR3C1	RELA
5702	NR3C1	PML
5703	NR3C1	MAPK3
5704	NR3C1	IRF1
5705	NR3C1	HSPA1A
5706	NR3C1	RAF1
5707	NR3C1	PPP3CA
5708	NR3C1	PRKDC
5709	NR3C1	CLTC
5710	NR3C1	JUN
5711	RUNX1	PML
5712	RUNX1	VDR
5713	RUNX1	SMAD2
5714	RUNX1	DNMT1
5715	RUNX1	HDAC1
5716	RUNX1	CDK1
5717	RUNX1	CCND3
5718	RUNX1	JUN
5719	RUNX1	SMAD3
5720	RUNX1	CEBPB
5721	RUNX1	RARA
5722	RUNX1	EP300
5723	RUNX1	PRMT1
5724	RUNX1	TRAF6
5725	RUNX3	EP300
5726	RUNX3	HDAC1
5727	RUNX3	CDK4
5728	RUNX3	PML
5729	RUNX3	SMURF1
5730	RUNX3	CTNNB1
5731	RUNX3	PIN1
5732	RUNX3	PIM1
5733	RUNX3	SMAD2
5734	RUNX3	SMAD3
5735	RUNX3	SMURF2
5736	TEK	PTPRG
5737	TEK	MAPK3
5738	TEK	PIK3R1
5739	TEP1	TP53
5740	TEP1	PRKCA
5741	TEP1	TERF2
5742	GRM5	PRKCA
5743	GRM5	PRKCZ
5744	GRM5	PRKCE
5745	TERF1	PINX1
5746	TERF1	ACD
5747	TERF1	HSP90AA1
5748	TERF1	EP300
5749	TERF1	CDK1
5750	TERF1	POT1
5751	TERF1	XPO1
5752	TERF1	PRKDC
5753	TERF1	TERF2
5754	TERF1	SMAD2
5755	TERF1	PLOD1
5756	TERF1	RTN4
5757	TERF1	HMOX1
5758	TERF1	PLOD2
5759	TERF1	HSPA4
5760	TERF1	KPNA2
5761	TERF1	RING1
5762	TERF1	RNF2
5763	TERF1	TBPL1
5764	TERF1	PRMT1
5765	TERF1	PRDX1
5766	TERF1	YY1
5767	TERF2	MACF1
5768	TERF2	PLOD2
5769	TERF2	HSPA4
5770	TERF2	TBPL1
5771	TERF2	HSP90AA1
5772	TERF2	RING1
5773	TERF2	YY1
5774	TERF2	ACD
5775	TERF2	PRMT1
5776	TERF2	HMGB1
5777	TERF2	CDK2
5778	TERF2	KPNA2
5779	TERF2	PML
5780	TERF2	PLOD1
5781	TERF2	EP300
5782	TERF2	POT1
5783	OGG1	PRKCA
5784	SERPINH1	LGALS3
5785	SERPINH1	VCL
5786	SERPINH1	HSPA5
5787	SERPINH1	VIM
5788	SERPINH1	LGALS1
5789	SERPINH1	ATF2
5790	SERPINH1	TP53
5791	SERPINH1	CDK2
5792	PIAS2	JUN
5793	PIAS2	ATF2
5794	PIAS2	CREB1
5795	PIAS2	TICAM2
5796	PIAS2	TP53
5797	PIAS2	CDKN2A
5798	PIAS2	PML
5799	PIAS2	SMAD3
5800	PIAS2	CDKN2B
5801	PIAS2	SMAD4
5802	PIAS2	EPAS1
5803	PIAS2	MAPK8
5804	PIAS2	SUMO1
5805	PIAS2	DNMT3A
5806	PIAS2	PARK7
5807	TFAM	CDK2
5808	TFAP2A	RB1
5809	TFAP2A	PRKCA
5810	TFAP2A	CLTC
5811	TFAP2A	TP53
5812	TFAP2A	CTNNB1
5813	TFAP2A	EP300
5814	TFAP2A	YY1
5815	TFAP2A	EPAS1
5816	TFAP2A	HSPB1
5817	TFAP2A	CSNK2A1
5818	TFAP2A	VHL
5819	TFAP2A	JUN
5820	TFAP2A	DNMT3A
5821	DICER1	HSPD1
5822	DICER1	SIRT1
5823	DICER1	SF3B1
5824	DICER1	XPO1
5825	DICER1	PIWIL1
5826	DICER1	HSPA9
5827	DICER1	RAP1B
5828	DICER1	PCBP2
5829	NR2F2	POU5F1
5830	NR2F2	HDAC1
5831	NR2F2	HNF4A
5832	NR2F2	SMAD4
5833	NR2F2	EP300
5834	SIRT1	RARA
5835	SIRT1	HSPA5
5836	SIRT1	MAPK8
5837	SIRT1	HNF4A
5838	SIRT1	CSNK2A1
5839	SIRT1	CDK1
5840	SIRT1	CCNB1
5841	SIRT1	DNMT1
5842	SIRT1	PML
5843	SIRT1	HNRNPK
5844	SIRT1	DVL2
5845	SIRT1	TSC2
5846	SIRT1	HSP90AA1
5847	SIRT1	VHL
5848	SIRT1	NR1H2
5849	SIRT1	KPNA2
5850	SIRT1	PIK3R1
5851	SIRT1	RICTOR
5852	SIRT1	RB1
5853	SIRT1	EPAS1
5854	SIRT1	CREB1
5855	SIRT1	TP73
5856	SIRT1	HSPA4
5857	SIRT1	VDR
5858	SIRT1	HSF1
5859	SIRT1	RELA
5860	SIRT1	TP53
5861	SIRT1	CTNNB1
5862	SIRT1	CLOCK
5863	SIRT1	BRD4
5864	SIRT1	JUN
5865	SIRT1	HSPA9
5866	SIRT1	DNMT3B
5867	SIRT1	PSME3
5868	SIRT1	HSPD1
5869	SIRT1	JUND
5870	SIRT1	EP300
5871	SIRT1	SART1
5872	FAF1	ILK
5873	FAF1	RAP1B
5874	FAF1	CTNNB1
5875	FAF1	RELA
5876	FAF1	IKBKB
5877	FAF1	HSPA4
5878	FAF1	CD40
5879	FAF1	NLRP3
5880	FAF1	CDKN1A
5881	FAF1	RCC1
5882	FAF1	PLOD2
5883	FAF1	CSNK2A1
5884	FAF1	NR1H2
5885	FAF1	HIF1A
5886	FAF1	IGF2
5887	FAF1	CDC73
5888	GSK3B	HDAC6
5889	GSK3B	RICTOR
5890	GSK3B	SF3B1
5891	GSK3B	XPO1
5892	GSK3B	SMURF2
5893	GSK3B	EIF4EBP1
5894	GSK3B	VHL
5895	GSK3B	DNMT1
5896	GSK3B	MARK2
5897	GSK3B	TSC1
5898	GSK3B	FBXW7
5899	GSK3B	DDIT4
5900	GSK3B	PRKDC
5901	GSK3B	CTNNB1
5902	GSK3B	RELA
5903	GSK3B	JUN
5904	GSK3B	HSPA4
5905	GSK3B	CDKN1A
5906	GSK3B	PRKCZ
5907	GSK3B	FZD5
5908	GSK3B	MAPK3
5909	GSK3B	PTK2
5910	GSK3B	SMAD3
5911	GSK3B	CDH1
5912	GSK3B	RAP1GAP
5913	GSK3B	CREB1
5914	GSK3B	MAP2K7
5915	GSK3B	RCAN1
5916	GSK3B	CLOCK
5917	GSK3B	CCND3
5918	GSK3B	RASSF1
5919	GSK3B	MAP2K1
5920	GSK3B	VIM
5921	GSK3B	PTEN
5922	GSK3B	CTNND1
5923	GSK3B	SMYD2
5924	GSK3B	DAB2IP
5925	GSK3B	ILK
5926	GSK3B	PRKAR1A
5927	GSK3B	PRKCA
5928	GSK3B	PXN
5929	GSK3B	PRKCE
5930	GSK3B	CEBPB
5931	GSK3B	HSP90AA1
5932	GSK3B	SGK2
5933	GSK3B	TSC2
5934	GSK3B	MAPK1
5935	GSK3B	PSEN1
5936	GSK3B	SGK3
5937	GSK3B	HSF1
5938	GSK3B	TP53
5939	TFE3	SMAD4
5940	TFE3	TFEB
5941	TFE3	XPO1
5942	TFE3	GSTM3
5943	TFE3	HMGB1
5944	TFE3	CLTC
5945	TFE3	SMAD3
5946	GSK3A	CTNNA1
5947	GSK3A	PRKCE
5948	GSK3A	HDAC6
5949	GSK3A	HSP90AA1
5950	GSK3A	PRKDC
5951	GSK3A	SGK3
5952	GSK3A	PXN
5953	GSK3A	CREB1
5954	GSK3A	JUN
5955	GSK3A	PRKCZ
5956	GSK3A	RCAN1
5957	GSK3A	CTNNB1
5958	GSK3A	PRKCA
5959	GSK3A	HSF1
5960	GSK3A	TP53
5961	GSN	HNRNPA1
5962	GSN	PIK3CA
5963	GSN	TP53
5964	GSN	CDK2
5965	GSN	VASP
5966	GSN	MAP1S
5967	GSN	VCL
5968	GSN	PXN
5969	GSN	BCAR1
5970	GSN	PTK2
5971	GSN	ITGAV
5972	KRIT1	RCHY1
5973	KRIT1	RAP1B
5974	CLDN1	BRD4
5975	CCNB1	CDKN1B
5976	CCNB1	CDKN1A
5977	CCNB1	CDK2
5978	CCNB1	MAPK3
5979	CCNB1	TGFBR2
5980	CCNB1	MAPK8
5981	CCNB1	TSC1
5982	CCNB1	CDK1
5983	CCNB1	SDHAF2
5984	CCNB1	CDK7
5985	CCNB1	PIN1
5986	CCNB1	PRDX1
5987	CCNB1	PTCH1
5988	CCNB1	MAPK13
5989	CCNB1	MAPK9
5990	CCNB1	MAPK14
5991	CCNB1	XPO1
5992	CCNB1	RELA
5993	CCNB1	UBE3C
5994	CCNB1	MAPK7
5995	CCNB1	CDK5
5996	CCNB1	CCNB2
5997	CCNB1	ITPR1
5998	CCNB1	PRKDC
5999	CCNB1	EP300
6000	CCNB1	RB1
6001	CCNB1	MAPK1
6002	CCNB1	TP73
6003	TNFRSF11B	VTN
6004	TNFRSF11B	THBS1
6005	TFRC	PRKCA
6006	TFRC	TRAF6
6007	TFRC	VCL
6008	TFRC	TP53
6009	TFRC	VCAM1
6010	TFRC	ATF2
6011	TFRC	PRKCE
6012	TFRC	RNF2
6013	TFRC	PRKCZ
6014	TFRC	CLN3
6015	TFRC	EGFR
6016	TFRC	OPTN
6017	TGFA	TP53
6018	TGFA	EGFR
6019	TGFB1	ITGAV
6020	TGFB1	TGFBR1
6021	TGFB1	ENG
6022	TGFB1	ITGB8
6023	TGFB1	DCN
6024	TGFB1	VTN
6025	TGFB1	TGFBR2
6026	TGFB1	THBS1
6027	CCND3	TSC2
6028	CCND3	RBX1
6029	CCND3	CDKN1C
6030	CCND3	CDKN1A
6031	CCND3	MAPK13
6032	CCND3	CDK4
6033	CCND3	RB1
6034	CCND3	VDR
6035	CCND3	CDK2
6036	CCND3	CDKN1B
6037	CCND3	CLU
6038	CCND3	RARA
6039	CCND3	CDK1
6040	CCND3	CDK5
6041	GSTM2	CDK2
6042	GSTM2	GSTM3
6043	GSTM2	PTEN
6044	GSTM3	ENO1
6045	GSTM3	TRAF6
6046	SART1	SF3B1
6047	SART1	HSPA5
6048	SART1	PRPF31
6049	SART1	HNRNPA1
6050	SART1	SUMO1
6051	SART1	RNF2
6052	SART1	HNRNPK
6053	SART1	TP53
6054	SART1	CIRBP
6055	GSTP1	CDK2
6056	GSTP1	MAPK1
6057	GSTP1	TGM2
6058	GSTP1	LIG4
6059	GSTP1	CARD10
6060	GSTP1	MAPK14
6061	GSTP1	PRKCA
6062	GSTP1	ATF2
6063	GSTP1	MAPK8
6064	GSTP1	HNRNPA1
6065	GSTP1	VCAM1
6066	GSTP1	EGFR
6067	TGFBR1	SMAD2
6068	TGFBR1	PSEN1
6069	TGFBR1	HSP90AA1
6070	TGFBR1	EPHA2
6071	TGFBR1	ENG
6072	TGFBR1	SMAD4
6073	TGFBR1	EP300
6074	TGFBR1	PAK1
6075	TGFBR1	PIK3R2
6076	TGFBR1	CDC42
6077	TGFBR1	PIK3R1
6078	TGFBR1	RAP2A
6079	TGFBR1	LIMS1
6080	TGFBR1	CD44
6081	TGFBR1	TGFBR2
6082	TGFBR1	SMAD3
6083	TGFBR1	TRAF6
6084	TGFBR1	SMURF2
6085	TGFBR1	CDK4
6086	TGFBR1	HSPA4
6087	TGFBR1	CLU
6088	TGFBR1	MAPK14
6089	TGFBR1	SMURF1
6090	TGFBR1	TPM1
6091	TGFBR1	CTNNB1
6092	TGFBR1	PML
6093	TGFBR1	IKBKB
6094	TGFBR2	CCNB2
6095	TGFBR2	TRAF6
6096	TGFBR2	CD44
6097	TGFBR2	CDC42
6098	TGFBR2	SMAD3
6099	TGFBR2	PAK1
6100	TGFBR2	PIK3CB
6101	TGFBR2	FMN2
6102	TGFBR2	CLU
6103	TGFBR2	EGR1
6104	TGFBR2	SMURF1
6105	TGFBR2	PIK3R1
6106	TGFBR2	SMAD4
6107	TGFBR2	ENG
6108	TGFBR2	SMURF2
6109	TGFBR2	PML
6110	TGFBR2	HSP90AA1
6111	TGFBR2	CDK1
6112	TGFBR2	CTNNB1
6113	TGFBR2	PIK3R2
6114	TGM2	RELA
6115	TGM2	THBS1
6116	TGM2	SMAD3
6117	TGM2	COL18A1
6118	TGM2	CDH1
6119	TGM2	VHL
6120	TGM2	ITGA5
6121	TGM2	HSPA1B
6122	TGM2	ITGA1
6123	TGM2	COL5A1
6124	TGM2	SMAD2
6125	TGM2	ITGB1
6126	TGM2	PAK1
6127	TGM2	RB1
6128	TGM2	HSPA1A
6129	COL18A1	ITGA5
6130	COL18A1	ITGB1
6131	COL18A1	KDR
