	EPO	GATA3
5116	PAK1	SMURF1
5117	PAK1	JAK2
5118	PAK1	ARHGEF2
5119	PAK1	CDK7
5120	PAK1	MAP2K1
5121	PAK1	PDPK1
5122	PAK1	CDK1
5123	PAK1	SMAD2
5124	PAK1	SMAD4
5125	PAK1	CDC42
5126	PAK1	CDK4
5127	PAK1	CDK5
5128	PAK1	CSNK2A1
5129	PAK1	EGFR
5130	PAK1	MAPK1
5131	PAK1	CDK2
5132	CD74	PTCH1
5133	PAX2	WT1
5134	PAX2	MAPK8
5135	PAX2	RB1
5136	CDK1	HMGB1
5137	CDK1	KIF11
5138	CDK1	PTCH1
5139	CDK1	CDC25B
5140	CDK1	CDKN1C
5141	CDK1	HSPA4
5142	CDK1	CSNK2A1
5143	CDK1	TSC1
5144	CDK1	CDKN1A
5145	CDK1	CUX1
5146	CDK1	RB1
5147	CDK1	VCAM1
5148	CDK1	CDKN1B
5149	CDK1	PTHLH
5150	CDK1	UCHL1
5151	CDK1	JAK3
5152	CDK1	RNF2
5153	CDK1	HSPA2
5154	CDK1	EGFR
5155	CDK1	PSEN1
5156	CDK1	RAP1GAP
5157	CDK1	JUN
5158	CDK1	CDK7
5159	CDK1	VIM
5160	CDK1	HSPB1
5161	CDK1	TP53
5162	CDK1	EIF4EBP1
5163	CDK1	HSP90AA1
5164	CDK1	CDK2
5165	CDK1	EP300
5166	CDK1	MAP2K1
5167	CDK1	PIN1
5168	CDK1	KIF20B
5169	CDK1	RCC1
5170	CDK1	PML
5171	CDK1	TP73
5172	CDK1	HNRNPK
5173	TNFRSF1A	PTK2
5174	TNFRSF1A	RAC1
5175	TNFRSF1A	MAPK1
5176	TNFRSF1A	PIK3R1
5177	TNFRSF1A	HSPA9
5178	TNFRSF1A	HSPA5
5179	TNFRSF1A	PRKDC
5180	TNFRSF1A	EZR
5181	TNFRSF1A	UCHL1
5182	TNFRSF1A	RNF111
5183	TNFRSF1A	TRAF6
5184	TNFRSF1A	PIK3CA
5185	TNFRSF1A	MAPK8
5186	TNFRSF1A	JAK2
5187	TNFRSF1A	SUMO1
5188	TNFRSF1A	EGFR
5189	TNFRSF1A	HSPA1A
5190	TNFRSF1A	HSP90AA1
5191	TNFRSF1A	OPTN
5192	TNFRSF1A	TRPC4
5193	TNFRSF1A	DAB2IP
5194	TNFRSF1A	IKBKB
5195	ARHGEF2	PSME3
5196	ARHGEF2	MAPK3
5197	ARHGEF2	RAC1
5198	ARHGEF2	EGFR
5199	ARHGEF2	MAPK1
5200	ARHGEF2	MARK2
5201	PBX1	HDAC1
5202	PBX1	HOXA5
5203	PBX1	PIN1
5204	CDC25B	MAPK14
5205	CDC25B	MAPK9
5206	CDC25B	HRAS
5207	CDC25B	CSNK2A1
5208	CDC25B	CDK2
5209	CDC25B	XPO1
5210	CDC25B	PSME3
5211	CDC25B	CDK5
5212	CDC25B	RAF1
5213	RNF139	VHL
5214	RNF139	HMGCR
5215	PCBP2	CDK2
5216	PCBP2	QKI
5217	PCBP2	PTBP1
5218	PCBP2	LGALS1
5219	PCBP2	VCAM1
5220	PCBP2	LGALS3
5221	PCBP2	HNRNPA1
5222	PCBP2	HNRNPK
5223	PCBP2	PIN1
5224	CDH1	VCL
5225	CDH1	PTEN
5226	CDH1	CSNK1E
5227	CDH1	HSPA9
5228	CDH1	EZR
5229	CDH1	HSPD1
5230	CDH1	HSPA1A
5231	CDH1	PSEN1
5232	CDH1	HDAC1
5233	CDH1	CRYAB
5234	CDH1	HSPA1B
5235	CDH1	TNS3
5236	CDH1	HSPA5
5237	CDH1	EP300
5238	CDH1	EGFR
5239	CDH1	CSNK2A1
5240	CDH1	CTNNB1
5241	CDH1	ILK
5242	CDH1	HSP90AA1
5243	CDH1	TP53BP2
5244	CDH1	CDC42
5245	CDH1	RNF2
5246	CDH1	CDH3
5247	CDH1	CTNNA1
5248	CDH1	SMAD3
5249	CDC42	PPP3CA
5250	CDC42	TRAF6
5251	CDC42	RAC1
5252	CDC42	PRKCA
5253	CDC42	PRKCZ
5254	CDC42	HNRNPA1
5255	CDC42	MAPK8
5256	CDC42	LGALS1
5257	CDC42	MAPK9
5258	CDC42	TP53
5259	CDC42	RAP1B
5260	CDC42	PIK3R1
5261	CDC42	TPT1
5262	CDH3	CTNNA1
5263	CDH3	CTNNB1
5264	PRAME	RBX1
5265	PRAME	RARA
5266	TRPV5	CREB1
5267	TRPV5	PRKCA
5268	TRPV5	YY1
5269	HCK	HDAC9
5270	HCK	EGFR
5271	HCK	TSG101
5272	HCK	LGALS3
5273	HCK	HNRNPK
5274	HCK	HSP90AA1
5275	HCK	PTK2
5276	HCK	PIK3R2
5277	HCK	PIK3R1
5278	HCK	GAB2
5279	HCK	RASA1
5280	HCK	PIK3CB
5281	HCK	WNT2
5282	TP53	MAPK1
5283	TP53	HNRNPK
5284	TP53	EGR1
5285	TP53	HDAC9
5286	TP53	HSPB1
5287	TP53	CREB1
5288	TP53	HNF4A
5289	TP53	PTEN
5290	TP53	CEBPB
5291	TP53	MAPK7
5292	TP53	RCHY1
5293	TP53	PRKCA
5294	TP53	HMGB1
5295	TP53	CDK7
5296	TP53	MTA2
5297	TP53	PML
5298	TP53	MUL1
5299	TP53	ZBTB17
5300	TP53	HSPA4
5301	TP53	PPP3CA
5302	TP53	UCHL1
5303	TP53	RB1
5304	TP53	HIF1A
5305	TP53	KPNA2
5306	TP53	HSPA5
5307	TP53	RBX1
5308	TP53	TP53BP2
5309	TP53	VIM
5310	TP53	HSPA2
5311	TP53	CSNK2A1
5312	TP53	RELA
5313	TP53	HDAC1
5314	TP53	MAPK9
5315	TP53	HSPA1B
5316	TP53	PTGS2
5317	TP53	VHL
5318	TP53	CDKN1A
5319	TP53	CDKN2A
5320	TP53	RCC1
5321	TP53	PIN1
5322	TP53	DVL2
5323	TP53	TP73
5324	TP53	VASP
5325	TP53	CDK4
5326	TP53	PRKDC
5327	TP53	EGFR
5328	TP53	HSPA1A
5329	TP53	DNMT1
5330	TP53	PRKAA1
5331	TP53	CDK5
5332	TP53	PARK7
5333	TP53	IGF1R
5334	TP53	CDK2
5335	TP53	PATZ1
5336	TP53	TXNRD1
5337	TP53	YY1
5338	TP53	SMAD2
5339	TP53	IKBKB
5340	TP53	TPM1
5341	TP53	EP300
5342	TP53	DAB2IP
5343	TP53	XPO1
5344	TP53	MAPK3
5345	TP53	PTK2
5346	TP53	SMAD3
5347	TP53	HRAS
5348	TP53	SENP1
5349	TP53	VDR
5350	TP53	HSPA9
5351	TP53	RNF2
5352	TP53	HNRNPA1
5353	TP53	SUMO1
5354	TP53	MAPK14
5355	TP53	PSME3
5356	TP53	PSMD10
5357	TP53	MAPK8
5358	TP53	CRYAB
5359	TP53	PIWIL1
5360	TP53	CSNK1E
5361	TP53	ZMIZ1
5362	TP53	ING4
5363	TP53	TP53I3
5364	TP53	HSP90AA1
5365	TP53	TPT1
5366	TP53	TSG101
5367	TP53	SMYD2
5368	TP53	RAP1B
5369	TP53	NQO1
5370	TP53	WT1
5371	TP53	SMURF1
5372	TP53	EPHA3
5373	TP53BP2	HSPA4
5374	TP53BP2	LATS2
5375	TP53BP2	EP300
5376	TP53BP2	RELA
5377	TP53BP2	CTNNB1
5378	TP53BP2	TP73
5379	TP53BP2	AMOT
5380	TP53BP2	PRPF31
5381	HDAC1	HSP90AA1
5382	HDAC1	VHL
5383	HDAC1	HSF1
5384	HDAC1	CSNK2A1
5385	HDAC1	RB1
5386	HDAC1	VIM
5387	HDAC1	RARA
5388	HDAC1	CTNNB1
5389	HDAC1	JUN
5390	HDAC1	PML
5391	HDAC1	YY1
5392	HDAC1	SMAD2
5393	HDAC1	HSPD1
5394	HDAC1	HSPA4
5395	HDAC1	CDKN1A
5396	HDAC1	TP73
5397	HDAC1	HSPA5
5398	HDAC1	MAPK8
5399	HDAC1	EP300
5400	HDAC1	TRPM7
5401	HDAC1	MAPK14
5402	HDAC1	HOXA11
5403	HDAC1	PIK3CA
5404	HDAC1	CDKN2A
5405	HDAC1	SENP1
5406	HDAC1	ENO1
5407	HDAC1	SMAD3
5408	HDAC1	HDAC9
5409	HDAC1	CEBPB
5410	HDAC1	MTA2
5411	HDAC1	HIF1A
5412	HDAC1	CRYAB
5413	HDAC1	CREB1
5414	HDAC1	PARK7
5415	HDAC1	DNMT3A
5416	HDAC1	MAPK9
5417	HDAC1	DNMT1
5418	HDAC1	DNMT3B
5419	HDAC1	HSPA1A
5420	HDAC1	PIN1
5421	HDAC1	RELA
5422	HDAC1	SMAD4
5423	HDAC1	RNF2
5424	CDK2	HMGB1
5425	CDK2	MAP2K1
5426	CDK2	TPM1
5427	CDK2	KIF11
5428	CDK2	PIN1
5429	CDK2	MAPK3
5430	CDK2	VCL
5431	CDK2	CDKN1A
5432	CDK2	HSPA5
5433	CDK2	CDK7
5434	CDK2	SMAD2
5435	CDK2	HNRNPA1
5436	CDK2	RBX1
5437	CDK2	UCHL1
5438	CDK2	SMAD3
5439	CDK2	TPT1
5440	CDK2	PTBP1
5441	CDK2	DNMT1
5442	CDK2	LATS2
5443	CDK2	ENO1
5444	CDK2	PRKDC
5445	CDK2	HSP90AA1
5446	CDK2	VIM
5447	CDK2	EP300
5448	CDK2	HNRNPK
5449	CDK2	PML
5450	CDK2	FBXW7
5451	CDK2	AMOT
5452	CDK2	PYCR1
5453	CDK2	KMT2D
5454	CDK2	MAPK1
5455	CDK2	TP73
5456	CDK2	IDH1
5457	CDK2	CDKN1C
5458	CDK2	PPIA
5459	CDK2	RB1
5460	CDK2	CSNK2A1
5461	CDK2	CLIC1
5462	CDK2	PHGDH
5463	CDK2	PTHLH
5464	CDK2	CAPRIN1
5465	CDK2	VHL
5466	CDK2	PRPF31
5467	CDK2	ATF2
5468	CDK2	HSPD1
5469	CDK2	PRKAR1A
5470	CDK2	HSPA4
5471	CDK2	MYOF
5472	CDK2	JUN
5473	CDK2	KPNA2
5474	CDK2	MTA2
5475	CDK2	PSEN1
5476	CDK2	RAC1
5477	CDK2	CDKN1B
5478	CDK2	CTNNB1
5479	CDK2	HSPA9
5480	CDK4	CSNK2A1
5481	CDK4	HSP90AA1
5482	CDK4	CDKN1B
5483	CDK4	KIF11
5484	CDK4	CDKN1C
5485	CDK4	PSEN1
5486	CDK4	CDK7
5487	CDK4	CDKN2A
5488	CDK4	PRKAR1A
5489	CDK4	CDKN2B
5490	CDK4	CDK5
5491	CDK4	JUN
5492	CDK4	VIM
5493	CDK4	CDKN1A
5494	CDK4	RELA
5495	CDK4	RB1
5496	CDK4	PSMD10
5497	CDK4	SMAD3
5498	CDK4	UCHL1
5499	CDK4	SMAD2
5500	CDK4	JAK3
5501	CDK4	MAP2K1
5502	TP73	EP300
5503	TP73	XPO1
5504	TP73	PMS2
5505	TP73	DAB2IP
5506	TP73	PRKCA
5507	TP73	PML
5508	TP73	RCHY1
5509	TP73	SUMO1
5510	TP73	HSPA9
5511	TP73	SMAD2
5512	TP73	HMGB1
5513	TP73	PIWIL1
5514	TP73	HRAS
5515	TP73	WT1
5516	TP73	PIN1
5517	TP73	RB1
5518	TP73	IKBKB
5519	TP73	MAD2L1
5520	TP73	SMAD3
5521	CDK5	RB1
5522	CDK5	HSP90AA1
5523	CDK5	MAP2K1
5524	CDK5	KIF11
5525	CDK5	MAPK1
5526	CDK5	CSNK1E
5527	CDK5	EGFR
5528	CDK5	JUN
5529	CDK5	CDKN1B
5530	CDK5	VIM
5531	CDK5	PSEN1
5532	CDK5	PTK2
5533	CDK5	CTNNB1
5534	CDK5	CSNK2A1
5535	CDK5	CDKN1A
5536	CDK5	EZR
5537	CDK5	UCHL1
5538	CDK5	PLD2
5539	CDK5	CDK7
5540	CDK7	MAML1
5541	CDK7	RB1
5542	CDK7	CSNK2A1
5543	CDK7	EP300
5544	CDK7	RARA
5545	CDK7	MAP2K1
5546	CDK7	HSP90AA1
5547	CDK7	VIM
5548	CDK7	JUN
5549	CDK7	KIF11
5550	CDK7	PSEN1
5551	CDK7	VDR
5552	CDK7	CUX1
5553	TPM1	ATF2
5554	TPM1	PIK3CA
5555	TPM1	EGFR
5556	TPM1	JUN
5557	TPD52	EZR
5558	CDKN1A	HSP90AA1
5559	CDKN1A	NR1H2
5560	CDKN1A	PRKCA
5561	CDKN1A	VDR
5562	CDKN1A	CDKN1B
5563	CDKN1A	MAPK14
5564	CDKN1A	SMAD4
5565	CDKN1A	HSPA5
5566	CDKN1A	PSME3
5567	CDKN1A	VIM
5568	CDKN1A	HDAC6
5569	CDKN1A	MAPK7
5570	CDKN1A	MAPK9
5571	CDKN1A	HSPA2
5572	CDKN1A	KMT2B
5573	CDKN1A	HNRNPK
5574	CDKN1A	MAPK1
5575	CDKN1A	PIM1
5576	CDKN1A	JUN
5577	CDKN1A	HSPA9
5578	CDKN1A	MAPK3
5579	CDKN1A	TSG101
5580	CDKN1A	HSPA1A
5581	CDKN1A	EP300
5582	CDKN1A	OPTN
5583	CDKN1A	SMAD3
5584	CDKN1A	RB1
5585	CDKN1A	MAPK8
5586	CDKN1A	CSNK2A1
5587	CDKN1A	LATS2
5588	CDKN1A	AMOT
5589	CDKN1A	MARK2
5590	CDKN1B	RCHY1
5591	CDKN1B	PRKAA1
5592	CDKN1B	MAPK8
5593	CDKN1B	XPO1
5594	CDKN1B	CSNK2A1
5595	CDKN1B	MAPK3
5596	CDKN1B	JAK2
5597	CDKN1B	TSC2
5598	CDKN1B	UCHL1
5599	CDKN1B	TSC1
5600	CDKN1B	RBX1
5601	CDKN1B	PIM1
5602	CDKN1B	MAPK1
5603	CDKN1B	PIN1
5604	CDKN1B	IRF1
5605	CDKN1C	RB1
5606	CDKN2A	HSP90AA1
5607	CDKN2A	IKBKB
5608	CDKN2A	RELA
5609	CDKN2A	ZBTB17
5610	CDKN2A	EGR1
5611	CDKN2A	UCHL1
5612	CDKN2A	MAPK8
5613	CDKN2A	HSPA9
5614	CDKN2A	YY1
5615	CDKN2A	EPHA3
5616	CDKN2A	HIF1A
5617	CDKN2A	VHL
5618	CDKN2A	ING4
5619	CDKN2A	PML
5620	CDKN2A	PSME3
5621	CDKN2A	HSPA4
5622	CDKN2A	RNF2
5623	CDKN2A	PRKCA
5624	CDKN2B	ZBTB17
5625	MTA2	XPO1
5626	MTA2	UBE3C
5627	MTA2	PARK7
5628	MTA2	CSNK1E
5629	MTA2	YY1
5630	MTA2	RARA
5631	MTA2	DNMT3B
5632	MTA2	RNF2
5633	MTA2	DNMT1
5634	HGF	VTN
5635	TPT1	SMAD2
5636	TPT1	CREB1
5637	TPT1	LIG4
5638	TPT1	RHEB
5639	TPT1	VHL
5640	TPT1	HSPB1
5641	HIF1A	RBX1
5642	HIF1A	MAPK1
5643	HIF1A	HSP90AA1
5644	HIF1A	PSMD10
5645	HIF1A	EGLN1
5646	HIF1A	EPAS1
5647	HIF1A	SMAD3
5648	HIF1A	CTNNB1
5649	HIF1A	VHL
5650	HIF1A	PLD2
5651	HIF1A	PTEN
5652	HIF1A	RELA
5653	HIF1A	FBXW7
5654	HIF1A	HDAC6
5655	HIF1A	HSPA4
5656	HIF1A	MAPK3
5657	HIF1A	JUN
5658	HIF1A	SUMO1
5659	HIF1A	TRAF6
5660	HIF1A	EGLN2
5661	HIF1A	EP300
5662	HIF1A	MED12
5663	HIF1A	RB1
5664	HIF1A	CSNK2A1
5665	TRAF6	RCAN1
5666	TRAF6	CYLD
5667	TRAF6	EIF4E
5668	TRAF6	HSPA9
5669	TRAF6	EZR
5670	TRAF6	IKBKB
5671	TRAF6	PSEN1
5672	TRAF6	HSPA1A
5673	TRAF6	HSPA5
5674	TRAF6	RCC1
5675	TRAF6	JAK2
5676	TRAF6	HSPA4
5677	TRAF6	RAC1
5678	TRAF6	RTN4
5679	TRAF6	USP1
5680	TRAF6	PIN1
5681	TRAF6	PRKCZ
5682	TRAF6	SMURF1
5683	TRAF6	MAP2K7
5684	TRAF6	KRAS
5685	TRAF6	TICAM2
5686	TRAF6	PARK7
5687	TRAF6	MAP2K1
5688	TRAF6	UCHL1
5689	CEBPB	CREB1
5690	CEBPB	MAPK7
5691	CEBPB	RARB
5692	CEBPB	ATF2
5693	CEBPB	RELA
5694	CEBPB	IL10
5695	CEBPB	MAPK9
5696	CEBPB	HMGB1
5697	CEBPB	MAPK1
5698	CEBPB	EGR1
5699	CEBPB	EP300
5700	CEBPB	SMAD4
5701	CEBPB	ICAM1
5702	CEBPB	SMAD3
5703	CEBPB	CRP
5704	CEBPB	RB1
5705	CEBPB	MAPK14
5706	CEBPB	HSF1
5707	CEBPB	JUN
5708	CEBPB	EGFR
5709	CEBPB	HDAC9
5710	CEBPB	HNRNPK
5711	CEBPB	MAPK8
5712	CEBPB	MAPK3
5713	CEBPB	IL6
5714	HK2	EGFR
5715	HK2	ZBTB17
5716	HK2	PRKCE
5717	HK2	HSP90AA1
5718	CENPE	MAPK1
5719	PDGFRB	PTEN
5720	PDGFRB	PTPRG
5721	PDGFRB	SLC9A3R1
5722	PDGFRB	PIK3CA
5723	PDGFRB	EGFR
5724	PDGFRB	HSP90AA1
5725	PDGFRB	PIK3R2
5726	PDGFRB	PIK3R1
5727	PDGFRB	JAK2
5728	PDGFRB	PTK2
5729	PDGFRB	KDR
5730	PDGFRB	RAF1
5731	PDGFRB	RASA1
5732	PATZ1	TSC1
5733	PATZ1	PRKAR1A
5734	ENPP2	HSPB1
5735	PDPK1	MAP2K1
5736	PDPK1	ILK
5737	PDPK1	SGK3
5738	PDPK1	IGF1R
5739	PDPK1	PRKCZ
5740	PDPK1	CST3
5741	PDPK1	PTPRG
5742	PDPK1	DDIT4
5743	PDPK1	HSP90AA1
5744	PDPK1	RET
5745	PDPK1	EPAS1
5746	PDPK1	XPO1
5747	PDPK1	PRKCE
5748	PDPK1	MAPK8
5749	PARK7	VHL
5750	PARK7	HSPA4
5751	PARK7	PTEN
5752	PARK7	SUMO1
5753	PARK7	PML
5754	PARK7	ENO1
5755	PDZK1	SLC9A3R1
5756	STXBP4	LATS2
5757	TRPC6	TRPC4
5758	TRPC4	SLC9A3R1
5759	SAV1	LATS2
5760	SAV1	CSNK1E
5761	SAV1	EP300
5762	SAV1	AMOT
5763	SAV1	HDAC6
5764	SOX18	HMGB1
5765	HMGB1	PRKCA
5766	HMGB1	POU5F1
5767	HMGB1	CSNK2A1
5768	HMGB1	HNRNPK
5769	HMGB1	CUX1
5770	HMGB1	PRKDC
5771	HMGB1	PSEN1
5772	HMGB1	MAPK1
5773	HMGB1	DNMT1
5774	HMGB1	PLG
5775	HMGB1	RB1
5776	HMGB1	RELA
5777	TSC1	MAPK14
5778	TSC1	PTK2
5779	TSC1	IKBKB
5780	TSC1	RHEB
5781	TSC1	RASA1
5782	TSC1	VIM
5783	TSC1	TSC2
5784	TSC1	EZR
5785	TSC2	PTK2
5786	TSC2	MAPK1
5787	TSC2	PRKAA1
5788	TSC2	SMAD3
5789	TSC2	PIN1
5790	TSC2	SMAD2
5791	TSC2	MAPK3
5792	TSC2	RHEB
5793	RCC1	HDAC9
5794	RCC1	RNF2
5795	RCC1	KMT2B
5796	RCC1	XPO1
5797	RCC1	VCAM1
5798	RCC1	ENO1
5799	RCC1	HNRNPK
5800	TSG101	CAPRIN1
5801	TSG101	XPO1
5802	TSG101	ENO1
5803	TSG101	ROCK1
5804	TSG101	JUN
5805	TSG101	NDUFA13
5806	TSG101	DNMT1
5807	TSG101	EP300
5808	TSG101	ABCB6
5809	TSG101	VASP
5810	TSG101	RNF111
5811	NUP62	XPO1
5812	NUP62	HSPA5
5813	NUP62	CLIC1
5814	NUP62	KPNA2
5815	NUP62	CTNNB1
5816	NUP62	PIN1
5817	HMGCR	IDH1
5818	TICAM2	PRKCE
5819	HNF4A	XPO1
5820	HNF4A	VDR
5821	HNF4A	MAPK1
5822	HNF4A	SMAD4
5823	HNF4A	EP300
5824	HNF4A	MAPK14
5825	HNF4A	SMAD2
5826	HNF4A	SMAD3
5827	HNF4A	CTNNB1
5828	HNF4A	MAPK3
5829	HNF4A	PRKAA1
5830	HNRNPA1	SMURF1
5831	HNRNPA1	HSP90AA1
5832	HNRNPA1	CSNK2A1
5833	HNRNPA1	HSPB1
5834	HNRNPA1	VIM
5835	HNRNPA1	HSPA5
5836	HNRNPA1	HNRNPK
5837	HNRNPA1	PTBP1
5838	HNRNPA1	HSPA9
5839	HNRNPA1	PRKDC
5840	HNRNPA1	PLOD1
5841	HNRNPA1	VHL
5842	HNRNPA1	PLOD2
5843	HNRNPA1	RNF2
5844	HNRNPA1	XPO1
5845	HNRNPA1	PHGDH
5846	HNRNPA1	CTSD
5847	HNRNPA1	EIF4EBP1
5848	HNRNPA1	MARK2
5849	HNRNPA1	HSPA2
5850	HNRNPA1	CAPRIN1
5851	HNRNPA1	NAMPT
5852	HNRNPA1	LIG4
5853	HNRNPA1	PRPF31
5854	HNRNPA1	ENO1
5855	HNRNPA1	CIRBP
5856	HNRNPA1	ROCK1
5857	HNRNPA1	HSPA1A
5858	HNRNPA1	HSPD1
5859	HNRNPA1	PPIA
5860	HNRNPA1	VCAM1
5861	HNRNPA1	CTNNB1
5862	HNRNPA1	ICAM1
5863	HNRNPK	MAPK8
5864	HNRNPK	CIRBP
5865	HNRNPK	HSPA4
5866	HNRNPK	VHL
5867	HNRNPK	VCL
5868	HNRNPK	PTBP1
5869	HNRNPK	XPO1
5870	HNRNPK	ICAM1
5871	HNRNPK	EGFR
5872	HNRNPK	PIN1
5873	HNRNPK	SUMO1
5874	HNRNPK	QKI
5875	HNRNPK	MAPK3
5876	HNRNPK	SMAD3
5877	HNRNPK	SMURF1
5878	HNRNPK	CTNNB1
5879	HNRNPK	PIK3R1
5880	HNRNPK	PRPF31
5881	HNRNPK	POU5F1
5882	HNRNPK	PRKCZ
5883	HNRNPK	VCAM1
5884	ABCB1	LGALS3
5885	ABCB1	PIM1
5886	ABCB1	PRKCZ
5887	ABCB1	PRKCA
5888	ABCB1	PRKCE
5889	ABCB1	RNF2
5890	SGK3	HSP90AA1
5891	TXNRD1	CRYZ
5892	TXNRD1	HSPA5
5893	CIRBP	PRPF31
5894	CIRBP	CSNK2A1
5895	CIRBP	VCL
5896	CIRBP	RTN4
5897	CIRBP	SMURF1
5898	CIRBP	CAPRIN1
5899	CIRBP	RNF2
5900	CISH	EGFR
5901	CISH	SMAD2
5902	CISH	PRKCA
5903	TYMS	VCAM1
5904	TYMS	PHGDH
5905	TYMS	CANT1
5906	TYMS	CSNK2A1
5907	TYMS	MAPK14
5908	HOXA5	MAPK14
5909	HOXA11	YY1
5910	SLIT2	PTCH1
5911	SENP1	SUMO1
5912	SENP1	PML
5913	SLC9A3R1	EZR
5914	SLC9A3R1	CTNNB1
5915	SLC9A3R1	FTO
5916	SLC9A3R1	PTEN
5917	SLC9A3R1	PIK3CA
5918	SLC9A3R1	PRKCA
5919	CADM1	LGALS3
5920	CLU	PON1
5921	CLU	MAPK9
5922	CLU	LRP2
5923	CLU	VHL
5924	CLU	HSPA5
5925	CLU	EGFR
5926	CLU	LIG4
5927	CLU	XPO1
5928	CLU	HSPD1
5929	CLIC1	VCAM1
5930	CLIC1	ATF2
5931	CLIC1	PSMD10
5932	PIK3CA	KRAS
5933	PIK3CA	SMAD2
5934	PIK3CA	PIK3R2
5935	PIK3CA	HRAS
5936	PIK3CA	PIK3R1
5937	PIK3CA	SMAD3
5938	PIK3CA	PTEN
5939	PIK3CB	PTEN
5940	PIK3CB	GAB2
5941	PIK3CB	PRKCE
5942	PIK3CB	PIK3R2
5943	PIK3CB	EGFR
5944	PIK3CB	PIK3R1
5945	PIM1	PIN1
5946	PIM1	RELA
5947	PIM1	HSPA4
5948	PIM1	EGFR
5949	PIM1	HSP90AA1
5950	PIM1	ABCG2
5951	PIK3CD	PIK3R2
5952	PIK3CD	HRAS
5953	PIK3CD	PTEN
5954	PIK3CD	PIK3R1
5955	AMOT	VASP
5956	AMOT	MAPK3
5957	AMOT	LATS2
5958	AMOT	PIN1
5959	AMOT	PLG
5960	AMOT	PTEN
5961	AMOT	CTNNB1
5962	AMOT	XPR1
5963	PIK3R1	EPHA2
5964	PIK3R1	EP300
5965	PIK3R1	HRAS
5966	PIK3R1	DAB2IP
5967	PIK3R1	JAK2
5968	PIK3R1	DAG1
5969	PIK3R1	RASA1
5970	PIK3R1	PTEN
5971	PIK3R1	JAK3
5972	PIK3R1	PIK3R2
5973	PIK3R1	INSR
5974	PIK3R1	PSEN1
5975	PIK3R1	GAB2
5976	PIK3R1	EZR
5977	PIK3R1	RB1
5978	PIK3R1	CSNK2A1
5979	PIK3R1	IGF1R
5980	PIK3R1	PTK2
5981	PIK3R1	EGFR
5982	PIK3R1	RAC1
5983	PIK3R1	MAPK8
5984	PIK3R1	RET
5985	PIK3R1	CTNNB1
5986	PIK3R2	CSF1
5987	PIK3R2	EGFR
5988	PIK3R2	IGF1R
5989	PIK3R2	KRAS
5990	PIK3R2	HSPA1B
5991	PIK3R2	PTEN
5992	PIK3R2	GAB2
5993	PIK3R2	VCAM1
5994	PIK3R2	EPHA2
5995	PIK3R2	PRKAR1A
5996	PIK3R2	HSPA5
5997	UCHL1	VHL
5998	UCHL1	CTNNB1
5999	UCHL1	HSP90AA1
6000	UCHL1	EGFR
6001	CLN3	PRKDC
6002	CLN3	XPO1
6003	CLN3	PHGDH
6004	SUMO1	HSF1
6005	SUMO1	RNF111
6006	SUMO1	ATF2
6007	SUMO1	DNMT3B
6008	SUMO1	JUN
6009	SUMO1	EIF4E
6010	SUMO1	MUL1
6011	SUMO1	EGR1
6012	SUMO1	PML
6013	SUMO1	SMAD4
6014	SUMO1	IRF1
6015	SUMO1	PTGS2
6016	SUMO1	EPAS1
6017	SUMO1	HDAC9
6018	PIN1	PML
6019	PIN1	RARA
6020	PIN1	KMT2B
6021	PIN1	RELA
6022	PIN1	CAPRIN1
6023	PIN1	SMAD2
6024	PIN1	EP300
6025	PIN1	SMAD3
6026	PIN1	RAF1
6027	PIN1	PPIA
6028	PIN1	CSNK2A1
6029	PIN1	KIF20B
6030	PIN1	FBXW7
6031	PIN1	JUN
6032	PIN1	CTNNB1
6033	PIN1	VHL
6034	PITX1	EGR1
6035	PITX1	XPO1
6036	PITX1	MAGED1
6037	PITX1	SMAD3
6038	HRAS	INSR
6039	HRAS	RASA1
6040	HRAS	PRKCZ
6041	HRAS	LATS2
6042	HRAS	DAB2IP
6043	HRAS	LGALS1
6044	HRAS	RAF1
6045	HRAS	MAPK8
6046	HRAS	MAP2K1
6047	HRAS	RHEB
6048	HRAS	GPSM2
6049	AGFG1	VCAM1
6050	AGFG1	XPO1
6051	NR1H2	RARA
6052	NR1H2	VIM
6053	NR1H2	YY1
6054	NR1H2	PRKCA
6055	NR1H2	VDR
6056	PLD2	EGLN1
6057	PLD2	XPO1
6058	PLD2	VHL
6059	PLD2	PRKCA
6060	PLD2	EGFR
6061	PLD2	JAK3
6062	PLG	HSPB1
6063	PLG	RAP2A
6064	PLG	HSPD1
6065	PLG	EP300
6066	PLG	HSPA1A
6067	PLG	ENO1
6068	PLG	SMAD3
6069	PLG	RNF2
6070	PLG	SMAD4
6071	PLG	RELA
6072	PLG	MAPK14
6073	PLG	IGF2
6074	HSF1	PRKDC
6075	HSF1	MAPK8
6076	HSF1	HSPA4
6077	HSF1	FBXW7
6078	HSF1	CSNK2A1
6079	HSF1	MAPK14
6080	HSF1	MAPK1
6081	HSF1	HSPA1A
6082	HSF1	MAPK7
6083	HSF1	MAPK9
6084	HSF1	MAPK3
6085	HSF1	HSPB1
6086	HSF1	HSP90AA1
6087	HSF1	MAD2L1
6088	QKI	PTBP1
6089	QKI	MED12
6090	USP1	HSPB1
6091	HSPA1A	PTEN
6092	HSPA1A	EGFR
6093	HSPA1A	VCAM1
